STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
LAM00048940,"WATTAY INTERNATIONAL, LA",3/18/2008,0,,,84,94,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/19/2008,0.31,,,85,93,74
LAM00048940,"WATTAY INTERNATIONAL, LA",3/20/2008,0,,,85,93,77
LAM00048940,"WATTAY INTERNATIONAL, LA",3/21/2008,,,,80,90,71
LAM00048940,"WATTAY INTERNATIONAL, LA",3/22/2008,,,,83,92,72
LAM00048940,"WATTAY INTERNATIONAL, LA",3/23/2008,,,,75,81,69
LAM00048940,"WATTAY INTERNATIONAL, LA",3/24/2008,,,,77,83,71
LAM00048940,"WATTAY INTERNATIONAL, LA",3/25/2008,,,,82,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",3/26/2008,,,,83,92,75
LAM00048940,"WATTAY INTERNATIONAL, LA",3/27/2008,,,,82,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",3/28/2008,,,,84,94,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/29/2008,,,,85,95,77
LAM00048940,"WATTAY INTERNATIONAL, LA",3/30/2008,,,,85,97,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/31/2008,0.83,,,80,87,73
LAM00048940,"WATTAY INTERNATIONAL, LA",4/1/2008,0.03,,,82,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/2/2008,0,,,78,87,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/3/2008,0.08,,,82,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",4/4/2008,0.47,,,84,91,76
LAM00048940,"WATTAY INTERNATIONAL, LA",4/5/2008,0,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/6/2008,,,,80,89,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/7/2008,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/8/2008,,,,84,94,75
LAM00048940,"WATTAY INTERNATIONAL, LA",4/9/2008,,,,87,96,79
LAM00048940,"WATTAY INTERNATIONAL, LA",4/10/2008,,,,87,96,80
LAM00048940,"WATTAY INTERNATIONAL, LA",4/11/2008,,,,87,97,80
LAM00048940,"WATTAY INTERNATIONAL, LA",4/12/2008,,,,89,97,80
LAM00048940,"WATTAY INTERNATIONAL, LA",4/13/2008,,,,86,96,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/14/2008,1.02,,,81,90,71
LAM00048940,"WATTAY INTERNATIONAL, LA",4/15/2008,0,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/16/2008,,,,87,95,76
LAM00048940,"WATTAY INTERNATIONAL, LA",4/17/2008,,,,85,92,78
LAM00048940,"WATTAY INTERNATIONAL, LA",4/18/2008,,,,87,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",4/19/2008,,,,87,94,79
LAM00048940,"WATTAY INTERNATIONAL, LA",4/20/2008,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/21/2008,,,,89,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",4/22/2008,,,,83,95,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/23/2008,,,,83,92,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/24/2008,0.28,,,82,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",4/25/2008,0,,,81,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/26/2008,,,,83,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",4/27/2008,,,,84,93,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/28/2008,0.35,,,79,89,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/29/2008,1.1,,,80,89,74
LAM00048940,"WATTAY INTERNATIONAL, LA",4/30/2008,0.12,,,81,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",5/1/2008,0.08,,,80,85,75
LAM00048940,"WATTAY INTERNATIONAL, LA",5/2/2008,0.16,,,83,90,77
LAM00048940,"WATTAY INTERNATIONAL, LA",5/3/2008,0.02,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/4/2008,1.46,,,83,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",5/5/2008,0,,,83,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/6/2008,0.08,,,83,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/7/2008,0.16,,,82,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",5/8/2008,0.51,,,83,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",5/9/2008,0,,,83,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/10/2008,0.08,,,76,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",5/11/2008,0,,,81,86,75
LAM00048940,"WATTAY INTERNATIONAL, LA",5/12/2008,,,,83,89,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/13/2008,,,,83,89,77
LAM00048940,"WATTAY INTERNATIONAL, LA",5/14/2008,,,,83,89,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/15/2008,,,,85,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",5/16/2008,,,,81,86,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/17/2008,,,,83,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",5/18/2008,,,,83,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/19/2008,,,,79,86,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/20/2008,1.61,,,76,81,73
LAM00048940,"WATTAY INTERNATIONAL, LA",5/21/2008,0,,,82,88,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/22/2008,,,,82,88,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/23/2008,,,,80,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/24/2008,,,,81,86,76
LAM00048940,"WATTAY INTERNATIONAL, LA",5/25/2008,,,,80,88,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/26/2008,,,,81,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",5/27/2008,,,,80,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/28/2008,,,,83,91,75
LAM00048940,"WATTAY INTERNATIONAL, LA",5/29/2008,0.12,,,82,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/30/2008,1.85,,,83,91,75
LAM00048940,"WATTAY INTERNATIONAL, LA",5/31/2008,0,,,83,89,76
LAM00048940,"WATTAY INTERNATIONAL, LA",6/1/2008,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/2/2008,,,,79,85,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/3/2008,,,,79,85,73
LAM00048940,"WATTAY INTERNATIONAL, LA",6/4/2008,0.24,,,78,87,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/5/2008,2.72,,,81,89,73
LAM00048940,"WATTAY INTERNATIONAL, LA",6/6/2008,0.12,,,79,88,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/7/2008,0.71,,,80,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",6/8/2008,0.12,,,81,89,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/9/2008,0.12,,,84,90,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/10/2008,0,,,85,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/11/2008,0.08,,,84,91,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/12/2008,0,,,81,88,78
LAM00048940,"WATTAY INTERNATIONAL, LA",6/13/2008,0.04,,,80,88,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/14/2008,2.17,,,83,89,76
LAM00048940,"WATTAY INTERNATIONAL, LA",6/15/2008,0.39,,,81,88,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/16/2008,0.28,,,83,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/17/2008,2.24,,,81,87,74
LAM00048940,"WATTAY INTERNATIONAL, LA",6/18/2008,0.87,,,77,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/19/2008,1.26,,,79,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/20/2008,0.24,,,82,88,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/21/2008,0,,,84,91,78
LAM00048940,"WATTAY INTERNATIONAL, LA",6/22/2008,,,,85,93,78
LAM00048940,"WATTAY INTERNATIONAL, LA",6/23/2008,,,,89,95,79
LAM00048940,"WATTAY INTERNATIONAL, LA",6/24/2008,,,,87,93,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/25/2008,,,,85,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",6/26/2008,,,,84,94,78
LAM00048940,"WATTAY INTERNATIONAL, LA",6/27/2008,,,,84,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/28/2008,,,,80,88,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/29/2008,0.94,,,80,87,74
LAM00048940,"WATTAY INTERNATIONAL, LA",6/30/2008,0.03,,,84,92,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/1/2008,0.2,,,80,87,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/2/2008,0.47,,,81,86,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/3/2008,0,,,79,83,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/4/2008,0.12,,,83,89,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/5/2008,0,,,85,90,78
LAM00048940,"WATTAY INTERNATIONAL, LA",7/6/2008,,,,83,91,78
LAM00048940,"WATTAY INTERNATIONAL, LA",7/7/2008,,,,82,85,78
LAM00048940,"WATTAY INTERNATIONAL, LA",7/8/2008,0.03,,,79,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/9/2008,2.2,,,78,86,74
LAM00048940,"WATTAY INTERNATIONAL, LA",7/10/2008,0.75,,,80,87,76
LAM00048940,"WATTAY INTERNATIONAL, LA",7/11/2008,1.46,,,85,92,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/12/2008,0,,,85,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/13/2008,0.04,,,82,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/14/2008,0,,,85,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",7/15/2008,0.04,,,85,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",7/16/2008,0,,,84,90,80
LAM00048940,"WATTAY INTERNATIONAL, LA",7/17/2008,0.02,,,82,85,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/18/2008,0.02,,,80,86,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/19/2008,2.05,,,78,85,73
LAM00048940,"WATTAY INTERNATIONAL, LA",7/20/2008,0.51,,,83,88,75
LAM00048940,"WATTAY INTERNATIONAL, LA",7/21/2008,0,,,84,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/22/2008,1.85,,,80,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",7/23/2008,0.28,,,83,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/24/2008,0.04,,,81,88,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/25/2008,0.94,,,81,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",7/26/2008,0.08,,,82,90,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/27/2008,1.93,,,81,90,76
LAM00048940,"WATTAY INTERNATIONAL, LA",7/28/2008,0.71,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/29/2008,1.5,,,83,90,76
LAM00048940,"WATTAY INTERNATIONAL, LA",7/30/2008,0,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/31/2008,1.14,,,81,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/1/2008,1.73,,,79,83,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/2/2008,0.2,,,83,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/3/2008,0.04,,,83,90,78
LAM00048940,"WATTAY INTERNATIONAL, LA",8/4/2008,0,,,84,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/5/2008,0.2,,,82,90,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/6/2008,0,,,82,89,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/7/2008,0.91,,,83,88,77
LAM00048940,"WATTAY INTERNATIONAL, LA",8/8/2008,0.04,,,80,86,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/9/2008,0.31,,,80,85,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/10/2008,0.08,,,82,89,77
LAM00048940,"WATTAY INTERNATIONAL, LA",8/11/2008,0.02,,,78,81,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/12/2008,0.94,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/13/2008,1.18,,,79,84,74
LAM00048940,"WATTAY INTERNATIONAL, LA",8/14/2008,0.2,,,82,89,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/15/2008,0.79,,,83,90,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/16/2008,0,,,87,94,77
LAM00048940,"WATTAY INTERNATIONAL, LA",8/17/2008,,,,83,88,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/18/2008,,,,85,92,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/19/2008,1.38,,,80,87,74
LAM00048940,"WATTAY INTERNATIONAL, LA",8/20/2008,0.04,,,81,87,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/21/2008,0,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/22/2008,0.79,,,84,92,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/23/2008,0,,,83,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/24/2008,0.43,,,78,87,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/25/2008,0.59,,,79,85,74
LAM00048940,"WATTAY INTERNATIONAL, LA",8/26/2008,0.28,,,80,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/27/2008,0,,,81,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/28/2008,,,,84,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/29/2008,,,,82,89,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/30/2008,,,,84,91,77
LAM00048940,"WATTAY INTERNATIONAL, LA",8/31/2008,,,,82,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/1/2008,,,,83,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/2/2008,0.04,,,80,87,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/3/2008,0,,,86,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/4/2008,0.83,,,79,89,73
LAM00048940,"WATTAY INTERNATIONAL, LA",9/5/2008,0.39,,,81,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",9/6/2008,0,,,79,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/7/2008,0.04,,,82,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/8/2008,0.75,,,82,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/9/2008,0.28,,,83,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/10/2008,0,,,85,92,77
LAM00048940,"WATTAY INTERNATIONAL, LA",9/11/2008,,,,83,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/12/2008,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/13/2008,1.14,,,78,84,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/14/2008,1.18,,,81,87,76
LAM00048940,"WATTAY INTERNATIONAL, LA",9/15/2008,0,,,82,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/16/2008,0.04,,,82,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/17/2008,0.71,,,80,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/18/2008,0.28,,,81,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",9/19/2008,0,,,82,88,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/20/2008,0.98,,,79,86,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/21/2008,1.18,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/22/2008,1.65,,,80,89,74
LAM00048940,"WATTAY INTERNATIONAL, LA",9/23/2008,0,,,83,93,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/24/2008,,,,87,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",9/25/2008,,,,84,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/26/2008,,,,81,86,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/27/2008,,,,82,90,73
LAM00048940,"WATTAY INTERNATIONAL, LA",9/28/2008,,,,83,91,78
LAM00048940,"WATTAY INTERNATIONAL, LA",9/29/2008,0.24,,,83,90,76
LAM00048940,"WATTAY INTERNATIONAL, LA",9/30/2008,0,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/1/2008,0.71,,,81,87,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/2/2008,0,,,84,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/3/2008,0.24,,,84,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",10/4/2008,0,,,83,92,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/5/2008,2.05,,,80,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",10/6/2008,0.04,,,81,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",10/7/2008,1.93,,,77,84,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/8/2008,0.08,,,80,86,72
LAM00048940,"WATTAY INTERNATIONAL, LA",10/9/2008,0,,,82,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/10/2008,,,,84,91,78
LAM00048940,"WATTAY INTERNATIONAL, LA",10/11/2008,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/12/2008,,,,83,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/13/2008,,,,83,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/14/2008,,,,83,91,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/15/2008,,,,83,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",10/16/2008,0.51,,,82,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/17/2008,0,,,84,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/18/2008,,,,83,89,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/19/2008,,,,83,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",10/20/2008,,,,79,86,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/21/2008,2.2,,,83,92,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/22/2008,0.24,,,84,92,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/23/2008,0,,,85,94,78
LAM00048940,"WATTAY INTERNATIONAL, LA",10/24/2008,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/25/2008,,,,83,88,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/26/2008,,,,82,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/27/2008,0.31,,,83,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/28/2008,0,,,83,91,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/29/2008,,,,83,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/30/2008,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/31/2008,0.67,,,80,86,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/1/2008,0.31,,,76,79,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/2/2008,2.6,,,79,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",11/3/2008,0.79,,,79,86,74
LAM00048940,"WATTAY INTERNATIONAL, LA",11/4/2008,0,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/5/2008,0.35,,,82,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",11/6/2008,0.31,,,83,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/7/2008,0,,,83,92,77
LAM00048940,"WATTAY INTERNATIONAL, LA",11/8/2008,,,,81,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/9/2008,,,,78,85,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/10/2008,,,,75,83,65
LAM00048940,"WATTAY INTERNATIONAL, LA",11/11/2008,,,,71,80,62
LAM00048940,"WATTAY INTERNATIONAL, LA",11/12/2008,,,,71,,61
LAM00048940,"WATTAY INTERNATIONAL, LA",11/13/2008,,,,72,82,61
LAM00048940,"WATTAY INTERNATIONAL, LA",11/14/2008,,,,73,81,62
LAM00048940,"WATTAY INTERNATIONAL, LA",11/15/2008,,,,77,87,64
LAM00048940,"WATTAY INTERNATIONAL, LA",11/16/2008,,,,81,89,72
LAM00048940,"WATTAY INTERNATIONAL, LA",11/17/2008,,,,81,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",11/18/2008,,,,80,89,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/19/2008,,,,77,83,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/20/2008,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/21/2008,,,,76,86,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/22/2008,,,,78,87,68
LAM00048940,"WATTAY INTERNATIONAL, LA",11/23/2008,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/24/2008,,,,79,88,71
LAM00048940,"WATTAY INTERNATIONAL, LA",11/25/2008,,,,77,86,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/26/2008,,,,77,,67
LAM00048940,"WATTAY INTERNATIONAL, LA",11/27/2008,,,,74,84,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/28/2008,,,,72,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/29/2008,,,,69,80,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/30/2008,,,,68,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/1/2008,,,,68,,55
LAM00048940,"WATTAY INTERNATIONAL, LA",12/2/2008,,,,68,,55
LAM00048940,"WATTAY INTERNATIONAL, LA",12/3/2008,,,,73,,56
LAM00048940,"WATTAY INTERNATIONAL, LA",12/4/2008,,,,73,,60
LAM00048940,"WATTAY INTERNATIONAL, LA",12/5/2008,,,,75,85,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/6/2008,,,,71,81,61
LAM00048940,"WATTAY INTERNATIONAL, LA",12/7/2008,,,,71,81,62
LAM00048940,"WATTAY INTERNATIONAL, LA",12/8/2008,,,,72,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/9/2008,,,,69,81,59
LAM00048940,"WATTAY INTERNATIONAL, LA",12/10/2008,,,,71,,59
LAM00048940,"WATTAY INTERNATIONAL, LA",12/11/2008,,,,71,81,61
LAM00048940,"WATTAY INTERNATIONAL, LA",12/12/2008,,,,71,81,59
LAM00048940,"WATTAY INTERNATIONAL, LA",12/13/2008,,,,73,84,61
LAM00048940,"WATTAY INTERNATIONAL, LA",12/14/2008,,,,73,83,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/15/2008,,,,71,81,60
LAM00048940,"WATTAY INTERNATIONAL, LA",12/16/2008,,,,70,,60
LAM00048940,"WATTAY INTERNATIONAL, LA",12/17/2008,,,,72,81,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/18/2008,,,,72,,61
LAM00048940,"WATTAY INTERNATIONAL, LA",12/19/2008,,,,69,,58
LAM00048940,"WATTAY INTERNATIONAL, LA",12/20/2008,,,,74,83,58
LAM00048940,"WATTAY INTERNATIONAL, LA",12/21/2008,,,,74,84,62
LAM00048940,"WATTAY INTERNATIONAL, LA",12/22/2008,,,,77,84,67
LAM00048940,"WATTAY INTERNATIONAL, LA",12/23/2008,,,,74,83,65
LAM00048940,"WATTAY INTERNATIONAL, LA",12/24/2008,,,,73,83,62
LAM00048940,"WATTAY INTERNATIONAL, LA",12/25/2008,,,,74,,64
LAM00048940,"WATTAY INTERNATIONAL, LA",12/26/2008,,,,73,77,68
LAM00048940,"WATTAY INTERNATIONAL, LA",12/27/2008,,,,71,76,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/28/2008,0,,,75,81,66
LAM00048940,"WATTAY INTERNATIONAL, LA",12/29/2008,,,,77,,66
LAM00048940,"WATTAY INTERNATIONAL, LA",12/30/2008,,,,76,85,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/31/2008,,,,76,86,65
LAM00048940,"WATTAY INTERNATIONAL, LA",1/1/2009,,,,74,81,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/2/2009,,,,69,76,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/3/2009,,,,71,80,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/4/2009,,,,71,83,60
LAM00048940,"WATTAY INTERNATIONAL, LA",1/5/2009,,,,72,81,61
LAM00048940,"WATTAY INTERNATIONAL, LA",1/6/2009,,,,72,84,61
LAM00048940,"WATTAY INTERNATIONAL, LA",1/7/2009,,,,74,85,63
LAM00048940,"WATTAY INTERNATIONAL, LA",1/8/2009,,,,73,83,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/9/2009,,,,67,77,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/10/2009,,,,65,83,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/11/2009,,,,61,72,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/12/2009,,,,65,76,51
LAM00048940,"WATTAY INTERNATIONAL, LA",1/13/2009,,,,66,75,52
LAM00048940,"WATTAY INTERNATIONAL, LA",1/14/2009,,,,64,75,54
LAM00048940,"WATTAY INTERNATIONAL, LA",1/15/2009,,,,64,76,52
LAM00048940,"WATTAY INTERNATIONAL, LA",1/16/2009,,,,66,78,52
LAM00048940,"WATTAY INTERNATIONAL, LA",1/17/2009,,,,67,79,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/18/2009,,,,70,82,57
LAM00048940,"WATTAY INTERNATIONAL, LA",1/19/2009,,,,73,83,59
LAM00048940,"WATTAY INTERNATIONAL, LA",1/20/2009,,,,72,86,59
LAM00048940,"WATTAY INTERNATIONAL, LA",1/21/2009,,,,73,86,60
LAM00048940,"WATTAY INTERNATIONAL, LA",1/22/2009,,,,73,85,61
LAM00048940,"WATTAY INTERNATIONAL, LA",1/23/2009,,,,76,87,62
LAM00048940,"WATTAY INTERNATIONAL, LA",1/24/2009,,,,72,84,61
LAM00048940,"WATTAY INTERNATIONAL, LA",1/25/2009,,,,70,,60
LAM00048940,"WATTAY INTERNATIONAL, LA",1/26/2009,,,,73,85,62
LAM00048940,"WATTAY INTERNATIONAL, LA",1/27/2009,,,,73,81,64
LAM00048940,"WATTAY INTERNATIONAL, LA",1/28/2009,,,,72,83,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/29/2009,,,,77,89,65
LAM00048940,"WATTAY INTERNATIONAL, LA",1/30/2009,,,,74,83,66
LAM00048940,"WATTAY INTERNATIONAL, LA",1/31/2009,,,,76,86,65
LAM00048940,"WATTAY INTERNATIONAL, LA",2/1/2009,,,,76,87,67
LAM00048940,"WATTAY INTERNATIONAL, LA",2/2/2009,,,,78,87,68
LAM00048940,"WATTAY INTERNATIONAL, LA",2/3/2009,,,,79,86,68
LAM00048940,"WATTAY INTERNATIONAL, LA",2/4/2009,,,,78,87,68
LAM00048940,"WATTAY INTERNATIONAL, LA",2/5/2009,,,,78,89,68
LAM00048940,"WATTAY INTERNATIONAL, LA",2/6/2009,0.02,,,72,78,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/7/2009,0.02,,,72,,63
LAM00048940,"WATTAY INTERNATIONAL, LA",2/8/2009,0,,,76,86,65
